,Unnamed: 0,timestamp_x,cookie_id,campaign_id,external_site_id,impressions,timestamp_y,clics,timestamp,product_id,gender,dept,price,age,achats
6365,6365,1762531423,3432175812,2,810305,impressions,,,,,,,,,
6366,6366,1762531467,2107675544,3,996077,impressions,,,,,,,,,
6367,6367,1762531486,4271625408,3,823819,impressions,,,,,,,,,
6368,6368,1762531602,7990137006,2,511047,impressions,,,,,,,,,
6369,6369,1762531715,8538747189,1,531898,impressions,,,,,,,,,
6370,6370,1762532055,2878434831,3,349263,impressions,,,,,,,,,
6371,6371,1762532062,8070365879,1,769292,impressions,,,,,,,,,
6372,6372,1762532086,4322328466,2,711995,impressions,,,,,,,,,
6373,6373,1762532135,8501874165,2,323703,impressions,,,,,,,,,
6374,6374,1762532161,5865636697,1,625776,impressions,,,,,,,,,
6375,6375,1762532176,3105775387,2,226688,impressions,,,,,,,,,
6376,6376,1762532293,8227918004,3,176960,impressions,,,,,,,,,
6377,6377,1762532400,775071225,1,71133,impressions,,,,,,,,,
6378,6378,1762532517,6558024563,1,326196,impressions,,,,,,,,,
6379,6379,1762532598,266640541,3,901600,impressions,,,,,,,,,
6380,6380,1762532708,3167654990,2,992618,impressions,,,,,,,,,
6381,6381,1762532775,518519299,2,600725,impressions,,,,,,,,,
6382,6382,1762532863,3393373081,3,492225,impressions,,,,,,,,,
6383,6383,1762532869,8978871655,2,72286,impressions,,,,,,,,,
6384,6384,1762533004,2325280827,2,511691,impressions,,,,,,,,,
6385,6385,1762533011,5432672938,3,339575,impressions,,,,,,,,,
6386,6386,1762533019,2624817715,2,740138,impressions,,,,,,,,,
6387,6387,1762533161,359889062,2,977023,impressions,,,,,,,,,
6388,6388,1762533229,6406230371,2,864555,impressions,,,,,,,,,
6389,6389,1762533349,9008479729,3,684503,impressions,,,,,,,,,
6390,6390,1762533562,7148076,2,272912,impressions,,,,,,,,,
6391,6391,1762533805,7059623285,3,570186,impressions,,,,,,,,,
6392,6392,1762533910,8555131012,2,914979,impressions,,,,,,,,,
6393,6393,1762533952,2988830045,3,242882,impressions,,,,,,,,,
6394,6394,1762534098,9592486498,3,807168,impressions,,,,,,,,,
6395,6395,1762534266,7974051819,1,305854,impressions,,,,,,,,,
6396,6396,1762534283,2077735375,3,477925,impressions,,,,,,,,,
6397,6397,1762534286,7656598483,3,444384,impressions,,,,,,,,,
6398,6398,1762534484,7580979629,1,533418,impressions,,,,,,,,,
6399,6399,1762534711,3882818765,2,214417,impressions,,,,,,,,,
6400,6400,1762534750,1353780318,2,299715,impressions,,,,,,,,,
6401,6401,1762534763,7448193251,2,205148,impressions,,,,,,,,,
6402,6402,1762534789,1813912399,1,718823,impressions,,,,,,,,,
6403,6403,1762534867,808504447,1,220601,impressions,,,,,,,,,
6404,6404,1762534941,1099730778,3,369051,impressions,,,,,,,,,
6405,6405,1762535079,3202722406,3,973332,impressions,,,,,,,,,
6406,6406,1762535142,3222574496,3,52266,impressions,,,,,,,,,
6407,6407,1762535188,6260782729,1,691885,impressions,,,,,,,,,
6408,6408,1762535200,1848824747,3,982466,impressions,,,,,,,,,
6409,6409,1762535406,3708124342,3,44929,impressions,,,,,,,,,
6410,6410,1762535506,2564083194,1,71455,impressions,,,,,,,,,
6411,6411,1762535511,6814264220,3,233381,impressions,1762536559.0,clics,,,,,,,
6412,6412,1762535825,2829622017,2,921942,impressions,,,,,,,,,
6413,6413,1762535949,7069478206,2,195318,impressions,,,,,,,,,
6414,6414,1762536158,7114966370,1,2673,impressions,,,,,,,,,
6415,6415,1762536237,4845275090,3,675736,impressions,,,,,,,,,
6416,6416,1762536305,5265227636,2,721271,impressions,,,,,,,,,
6417,6417,1762536336,2132467270,2,22693,impressions,,,,,,,,,
6418,6418,1762536468,9569991883,3,207499,impressions,,,,,,,,,
6419,6419,1762536509,1990579369,3,507311,impressions,,,,,,,,,
6420,6420,1762536567,5967406279,2,923926,impressions,,,,,,,,,
6421,6421,1762536613,7874721611,3,370481,impressions,,,,,,,,,
6422,6422,1762536640,806303010,2,359505,impressions,,,,,,,,,
6423,6423,1762536838,224592688,2,11807,impressions,1762539354.0,clics,,,,,,,
6424,6424,1762536851,4811203559,2,929047,impressions,,,,,,,,,
6425,6425,1762536910,3866629211,2,601511,impressions,,,,,,,,,
6426,6426,1762536936,2686906582,2,848593,impressions,,,,,,,,,
6427,6427,1762537075,6358522010,3,109054,impressions,1762539198.0,clics,1764106689.0,4.0,m,82,299.0,56.0,achats
6428,6428,1762537193,9657669605,3,135812,impressions,,,,,,,,,
6429,6429,1762537218,6419969246,3,675781,impressions,,,,,,,,,
6430,6430,1762537256,2802375983,3,375280,impressions,,,,,,,,,
6431,6431,1762537365,1037299251,1,526867,impressions,,,,,,,,,
6432,6432,1762537424,844672642,1,807857,impressions,,,,,,,,,
6433,6433,1762537473,3725124938,3,86451,impressions,,,,,,,,,
6434,6434,1762537732,9602586023,1,455966,impressions,,,,,,,,,
6435,6435,1762537860,4538390439,3,9179,impressions,,,,,,,,,
6436,6436,1762537909,3035152908,2,581214,impressions,,,,,,,,,
6437,6437,1762537993,1473174601,2,291045,impressions,,,,,,,,,
6438,6438,1762538331,323654555,2,646627,impressions,,,,,,,,,
6439,6439,1762538379,332395710,3,380955,impressions,,,,,,,,,
6440,6440,1762538507,2995094268,2,675414,impressions,,,,,,,,,
6441,6441,1762538531,6874310216,3,349218,impressions,,,,,,,,,
6442,6442,1762538545,2847790031,1,511691,impressions,,,,,,,,,
6443,6443,1762538561,4217660603,3,303728,impressions,,,,,,,,,
6444,6444,1762538561,6976305438,1,639799,impressions,,,,,,,,,
6445,6445,1762538645,3901030276,3,634633,impressions,,,,,,,,,
6446,6446,1762538688,6967599376,3,550997,impressions,,,,,,,,,
6447,6447,1762538700,6433257725,1,750193,impressions,,,,,,,,,
6448,6448,1762538792,5995241807,2,451721,impressions,,,,,,,,,
6449,6449,1762538830,8242966735,1,499607,impressions,,,,,,,,,
6450,6450,1762538884,9396220775,3,275914,impressions,,,,,,,,,
6451,6451,1762538972,6326333326,2,382894,impressions,,,,,,,,,
6452,6452,1762539014,535078858,1,911288,impressions,,,,,,,,,
6453,6453,1762539071,9245335806,1,482769,impressions,,,,,,,,,
6454,6454,1762539141,5814899877,3,65458,impressions,,,,,,,,,
6455,6455,1762539183,8693023403,3,292288,impressions,,,,,,,,,
6456,6456,1762539250,9810289693,1,773814,impressions,1762368055.0,clics,,,,,,,
6457,6457,1762539260,4763438040,3,310511,impressions,,,,,,,,,
6458,6458,1762539291,783663113,2,586103,impressions,,,,,,,,,
6459,6459,1762539355,1299311247,2,176496,impressions,,,,,,,,,
6460,6460,1762539509,2734223163,2,719609,impressions,,,,,,,,,
6461,6461,1762539729,9378631251,2,678828,impressions,,,,,,,,,
6462,6462,1762539794,2727281079,3,38700,impressions,,,,,,,,,
6463,6463,1762539959,8185827926,1,430271,impressions,,,,,,,,,
6464,6464,1762539960,1682292646,1,54527,impressions,,,,,,,,,
6465,6465,1762539981,1045460542,1,340496,impressions,,,,,,,,,
6466,6466,1762540021,8858065072,3,536420,impressions,,,,,,,,,
6467,6467,1762540064,3070065972,2,40916,impressions,,,,,,,,,
6468,6468,1762540353,8855835225,2,682519,impressions,,,,,,,,,
6469,6469,1762540383,8184435958,2,697328,impressions,,,,,,,,,
6470,6470,1762540391,8912054041,1,72563,impressions,,,,,,,,,
6471,6471,1762540439,8017870093,1,539415,impressions,,,,,,,,,
6472,6472,1762540521,8772303719,3,816070,impressions,1762540770.0,clics,,,,,,,
6473,6473,1762540890,8713034284,2,332283,impressions,,,,,,,,,
6474,6474,1762540958,1392899332,1,984405,impressions,,,,,,,,,
6475,6475,1762540980,8385469135,3,38011,impressions,,,,,,,,,
6476,6476,1762541006,8072661006,3,525856,impressions,,,,,,,,,
6477,6477,1762541018,3356851901,2,435392,impressions,,,,,,,,,
6478,6478,1762541119,7235292827,2,942471,impressions,,,,,,,,,
6479,6479,1762541121,6684310358,3,938548,impressions,,,,,,,,,
6480,6480,1762541177,1029558008,2,875673,impressions,,,,,,,,,
6481,6481,1762541281,4880409581,2,684593,impressions,,,,,,,,,
6482,6482,1762541306,2649036457,1,478292,impressions,,,,,,,,,
6483,6483,1762541467,5970286490,1,341559,impressions,,,,,,,,,
6484,6484,1762541592,9033939832,3,673707,impressions,,,,,,,,,
6485,6485,1762541663,7360173674,1,865154,impressions,,,,,,,,,
6486,6486,1762541816,7021423553,1,798169,impressions,,,,,,,,,
6487,6487,1762541836,8852558526,3,299947,impressions,,,,,,,,,
6488,6488,1762541883,9514332835,2,836322,impressions,,,,,,,,,
6489,6489,1762541959,6429484930,1,925543,impressions,,,,,,,,,
6490,6490,1762542049,6925467427,1,328412,impressions,,,,,,,,,
6491,6491,1762542153,3253924278,2,959354,impressions,,,,,,,,,
6492,6492,1762542274,5281406063,1,512754,impressions,,,,,,,,,
6493,6493,1762542276,3107072519,1,988650,impressions,,,,,,,,,
6494,6494,1762542436,953946286,3,684271,impressions,,,,,,,,,
6495,6495,1762542502,2912772215,1,176406,impressions,,,,,,,,,
6496,6496,1762542611,9747575971,1,920145,impressions,,,,,,,,,
6497,6497,1762542645,2928226928,1,356181,impressions,,,,,,,,,
6498,6498,1762542738,306265849,2,200948,impressions,,,,,,,,,
6499,6499,1762542799,1252513179,2,558514,impressions,,,,,,,,,
6500,6500,1762542800,4949517113,2,598651,impressions,,,,,,,,,
6501,6501,1762542932,5370319241,2,7240,impressions,,,,,,,,,
6502,6502,1762542938,6221600521,3,344973,impressions,,,,,,,,,
6503,6503,1762542941,7518029635,2,338834,impressions,,,,,,,,,
6504,6504,1762542954,1951519425,3,941595,impressions,,,,,,,,,
6505,6505,1762543007,1505303032,3,684503,impressions,,,,,,,,,
6506,6506,1762543112,6463564761,1,111959,impressions,,,,,,,,,
6507,6507,1762543205,2623601087,3,927340,impressions,,,,,,,,,
6508,6508,1762543265,7152571790,1,745117,impressions,,,,,,,,,
6509,6509,1762543359,7696772626,1,112513,impressions,,,,,,,,,
6510,6510,1762543370,1863318467,1,995478,impressions,,,,,,,,,
6511,6511,1762543520,2527253787,1,827001,impressions,,,,,,,,,
6512,6512,1762543702,503252521,3,520503,impressions,,,,,,,,,
6513,6513,1762543731,5969433365,1,392485,impressions,,,,,,,,,
6514,6514,1762543839,8768011501,3,839227,impressions,,,,,,,,,
6515,6515,1762543890,2289892427,3,144946,impressions,,,,,,,,,
6516,6516,1762543909,6622584529,3,815284,impressions,,,,,,,,,
6517,6517,1762544018,1051304261,3,635786,impressions,,,,,,,,,
6518,6518,1762544054,4260351523,3,596899,impressions,,,,,,,,,
6519,6519,1762544152,410809531,3,976791,impressions,,,,,,,,,
6520,6520,1762544193,2807020620,3,556440,impressions,,,,,,,,,
6521,6521,1762544261,1150380466,1,376942,impressions,,,,,,,,,
6522,6522,1762544437,5633910809,3,852052,impressions,,,,,,,,,
6523,6523,1762544545,9666364656,1,496051,impressions,,,,,,,,,
6524,6524,1762544718,2322703235,1,804997,impressions,,,,,,,,,
6525,6525,1762544783,7589039112,1,297918,impressions,1762546092.0,clics,,,,,,,
6526,6526,1762544838,5518472572,3,54385,impressions,,,,,,,,,
6527,6527,1762544875,5142974782,3,786684,impressions,,,,,,,,,
6528,6528,1762545018,7617973210,2,331871,impressions,,,,,,,,,
6529,6529,1762545083,1042440319,2,132810,impressions,,,,,,,,,
6530,6530,1762545155,1671070056,3,540111,impressions,,,,,,,,,
6531,6531,1762545192,1653770840,1,165932,impressions,,,,,,,,,
6532,6532,1762545207,9101438286,3,609582,impressions,,,,,,,,,
6533,6533,1762545268,5770936861,2,470266,impressions,,,,,,,,,
6534,6534,1762545341,4122895733,1,244312,impressions,,,,,,,,,
6535,6535,1762545409,3035705348,3,389348,impressions,,,,,,,,,
6536,6536,1762545530,95644545,3,317294,impressions,,,,,,,,,
6537,6537,1762545567,282328732,3,653133,impressions,,,,,,,,,
6538,6538,1762545636,9944919711,2,143516,impressions,,,,,,,,,
6539,6539,1762545779,8986879777,2,814086,impressions,,,,,,,,,
6540,6540,1762545801,5074896530,3,726437,impressions,,,,,,,,,
6541,6541,1762545938,8195576808,2,92770,impressions,,,,,,,,,
6542,6542,1762546018,8521188458,3,329146,impressions,,,,,,,,,
6543,6543,1762546086,2533078826,3,247262,impressions,1762547982.0,clics,,,,,,,
6544,6544,1762546209,6041840274,3,405175,impressions,,,,,,,,,
6545,6545,1762546215,1670750811,1,7427,impressions,,,,,,,,,
6546,6546,1762546337,5855153385,2,959219,impressions,,,,,,,,,
6547,6547,1762546435,3331291702,2,325829,impressions,,,,,,,,,
6548,6548,1762546475,9578384735,3,421227,impressions,,,,,,,,,
6549,6549,1762546505,2647491858,2,295380,impressions,,,,,,,,,
6550,6550,1762546580,1046857985,2,578998,impressions,,,,,,,,,
6551,6551,1762546582,9533135015,1,540523,impressions,,,,,,,,,
6552,6552,1762546597,8972359084,1,297087,impressions,,,,,,,,,
6553,6553,1762546681,7241968013,3,641506,impressions,,,,,,,,,
6554,6554,1762546760,7401642904,2,752087,impressions,,,,,,,,,
6555,6555,1762546767,4900598593,1,577568,impressions,,,,,,,,,
6556,6556,1762546769,8498164469,3,570373,impressions,,,,,,,,,
6557,6557,1762546826,7243689689,1,607553,impressions,,,,,,,,,
6558,6558,1762546832,6456135522,3,190107,impressions,,,,,,,,,
6559,6559,1762546842,7165026115,2,749504,impressions,,,,,,,,,
6560,6560,1762546903,6097652675,3,397561,impressions,,,,,,,,,
6561,6561,1762546943,7018498489,2,506525,impressions,,,,,,,,,
6562,6562,1762546998,4948688020,1,484566,impressions,,,,,,,,,
6563,6563,1762547024,8917520242,2,542230,impressions,,,,,,,,,
6564,6564,1762547126,1980828861,2,821004,impressions,,,,,,,,,
6565,6565,1762547183,3123006470,1,985790,impressions,,,,,,,,,
6566,6566,1762547252,9372594166,2,880884,impressions,,,,,,,,,
6567,6567,1762547507,2253115434,3,32059,impressions,,,,,,,,,
6568,6568,1762547512,348108634,1,408035,impressions,,,,,,,,,
6569,6569,1762547529,7601076750,1,72563,impressions,,,,,,,,,
6570,6570,1762547536,7462173033,1,835678,impressions,,,,,,,,,
6571,6571,1762547561,1913781266,3,959309,impressions,1762549222.0,clics,1764988639.0,3.0,f,70,29.0,27.0,achats
6572,6572,1762547614,7752169074,2,694790,impressions,,,,,,,,,
6573,6573,1762547777,5186180172,1,418135,impressions,,,,,,,,,
6574,6574,1762547794,4684658550,1,30352,impressions,,,,,,,,,
6575,6575,1762547829,8667618131,1,224060,impressions,,,,,,,,,
6576,6576,1762547853,2832466259,1,211467,impressions,,,,,,,,,
6577,6577,1762547886,7586667751,2,162518,impressions,,,,,,,,,
6578,6578,1762548023,2398437439,2,933936,impressions,,,,,,,,,
6579,6579,1762548055,3364486391,3,229413,impressions,1762549914.0,clics,,,,,,,
6580,6580,1762548087,2928707762,2,87095,impressions,,,,,,,,,
6581,6581,1762548193,2453498990,3,224659,impressions,,,,,,,,,
6582,6582,1762548234,7628479905,1,934168,impressions,,,,,,,,,
6583,6583,1762548236,6893280799,3,905935,impressions,,,,,,,,,
6584,6584,1762548261,8522420953,1,620565,impressions,,,,,,,,,
6585,6585,1762548366,6331552859,2,44839,impressions,,,,,,,,,
6586,6586,1762548375,8523957386,1,284262,impressions,1764175589.0,clics,,,,,,,
6587,6587,1762548399,822304570,3,264841,impressions,,,,,,,,,
6588,6588,1762548403,9026733390,3,66843,impressions,,,,,,,,,
6589,6589,1762548461,130214924,1,917974,impressions,,,,,,,,,
6590,6590,1762548541,6930542522,3,470356,impressions,,,,,,,,,
6591,6591,1762548694,3103634438,1,361901,impressions,,,,,,,,,
6592,6592,1762548832,1733524771,3,693083,impressions,,,,,,,,,
6593,6593,1762548854,2902313763,3,473725,impressions,,,,,,,,,
6594,6594,1762548864,9747964184,3,203254,impressions,,,,,,,,,
6595,6595,1762548864,9691349818,2,867048,impressions,,,,,,,,,
6596,6596,1762548899,6960428002,1,175208,impressions,,,,,,,,,
6597,6597,1762548962,6431342342,2,435392,impressions,,,,,,,,,
6598,6598,1762548990,3997283891,1,448951,impressions,,,,,,,,,
6599,6599,1762549017,4254493293,1,503388,impressions,1762550622.0,clics,,,,,,,
6600,6600,1762549231,9274432917,3,925633,impressions,,,,,,,,,
6601,6601,1762549271,5799662,3,918483,impressions,,,,,,,,,
6602,6602,1762549277,8991118836,2,429852,impressions,,,,,,,,,
6603,6603,1762549291,4147877491,2,533096,impressions,,,,,,,,,
6604,6604,1762549319,1013169938,3,75610,impressions,,,,,,,,,
6605,6605,1762549319,3795787965,1,403558,impressions,,,,,,,,,
6606,6606,1762549529,9996707634,1,655072,impressions,,,,,,,,,
6607,6607,1762549571,8647690554,2,147851,impressions,,,,,,,,,
6608,6608,1762549737,903040767,3,482260,impressions,1762552629.0,clics,,,,,,,
6609,6609,1762549779,28482583,2,367531,impressions,1762552012.0,clics,,,,,,,
6610,6610,1762549781,8321459457,2,80267,impressions,,,,,,,,,
6611,6611,1762549867,4787548564,1,582367,impressions,,,,,,,,,
6612,6612,1762549895,4114122508,2,666512,impressions,,,,,,,,,
6613,6613,1762550036,6624430763,3,837662,impressions,,,,,,,,,
6614,6614,1762550070,896635158,3,541309,impressions,,,,,,,,,
6615,6615,1762550141,9548130776,2,208929,impressions,,,,,,,,,
6616,6616,1762550225,9607935790,1,137055,impressions,,,,,,,,,
6617,6617,1762550298,5775589853,3,552517,impressions,,,,,,,,,
6618,6618,1762550434,9940361540,3,901458,impressions,,,,,,,,,
6619,6619,1762550569,9723844249,2,371222,impressions,,,,,,,,,
6620,6620,1762550730,5287721074,2,887989,impressions,,,,,,,,,
6621,6621,1762550830,5217879458,2,790143,impressions,,,,,,,,,
6622,6622,1762551263,3756295341,2,362642,impressions,,,,,,,,,
6623,6623,1762551279,2277839442,2,431746,impressions,,,,,,,,,
6624,6624,1762551429,2814769094,1,634820,impressions,,,,,,,,,
6625,6625,1762551507,3897448089,3,666512,impressions,,,,,,,,,
6626,6626,1762551639,2723845048,2,881438,impressions,,,,,,,,,
6627,6627,1762551808,9390276506,1,30906,impressions,,,,,,,,,
6628,6628,1762551846,8916840987,2,404943,impressions,,,,,,,,,
6629,6629,1762552035,6184425140,3,679472,impressions,,,,,,,,,
6630,6630,1762552044,1008230408,2,799187,impressions,,,,,,,,,
6631,6631,1762552046,4719729705,1,445170,impressions,,,,,,,,,
6632,6632,1762552050,4223874559,2,45528,impressions,,,,,,,,,
6633,6633,1762552079,9532935786,2,514416,impressions,,,,,,,,,
6634,6634,1762552173,3686527844,3,469480,impressions,,,,,,,,,
6635,6635,1762552242,5986588101,3,785808,impressions,1762555324.0,clics,,,,,,,
6636,6636,1762552512,3618196071,1,226598,impressions,,,,,,,,,
6637,6637,1762552769,5035867786,3,52498,impressions,,,,,,,,,
6638,6638,1762552801,7069948147,1,665172,impressions,,,,,,,,,
6639,6639,1762553029,5204364656,3,308018,impressions,,,,,,,,,
6640,6640,1762553054,9249744380,1,174512,impressions,,,,,,,,,
6641,6641,1762553095,7028048270,2,931907,impressions,,,,,,,,,
6642,6642,1762553176,3408116402,2,361534,impressions,,,,,,,,,
6643,6643,1762553184,4055658472,2,290581,impressions,,,,,,,,,
6644,6644,1762553189,8631054087,1,559255,impressions,,,,,,,,,
6645,6645,1762553209,1292255138,3,834106,impressions,,,,,,,,,
6646,6646,1762553468,7891999248,3,321719,impressions,,,,,,,,,
6647,6647,1762553515,7284783278,1,843240,impressions,,,,,,,,,
6648,6648,1762553650,9602316984,1,763250,impressions,,,,,,,,,
6649,6649,1762553715,6297924113,3,58585,impressions,,,,,,,,,
6650,6650,1762553738,5296975762,1,701618,impressions,,,,,,,,,
6651,6651,1762553844,407994923,1,706275,impressions,,,,,,,,,
6652,6652,1762553868,9328397262,1,884208,impressions,,,,,,,,,
6653,6653,1762553879,3834633059,2,610046,impressions,,,,,,,,,
6654,6654,1762553946,3601087019,2,680625,impressions,,,,,,,,,
6655,6655,1762553993,4417907460,1,666512,impressions,,,,,,,,,
6656,6656,1762554241,882971072,1,852838,impressions,,,,,,,,,
6657,6657,1762554281,3554114398,2,283154,impressions,,,,,,,,,
6658,6658,1762554288,3332666459,2,357843,impressions,,,,,,,,,
6659,6659,1762554304,7465363063,2,23711,impressions,,,,,,,,,
6660,6660,1762554319,6064884948,2,504586,impressions,,,,,,,,,
6661,6661,1762554333,4223361559,2,565207,impressions,,,,,,,,,
6662,6662,1762554353,411581158,2,340496,impressions,,,,,,,,,
6663,6663,1762554509,7721241039,3,843659,impressions,,,,,,,,,
6664,6664,1762554531,3456830595,2,598973,impressions,,,,,,,,,
6665,6665,1762554571,3360533590,3,230611,impressions,,,,,,,,,
6666,6666,1762554581,7326052989,1,47512,impressions,1762555254.0,clics,,,,,,,
6667,6667,1762554645,553630381,3,819806,impressions,,,,,,,,,
6668,6668,1762554782,2848559135,2,812424,impressions,1762558316.0,clics,,,,,,,
6669,6669,1762554818,4904113793,3,968121,impressions,,,,,,,,,
6670,6670,1762554869,3414956177,2,466807,impressions,,,,,,,,,
6671,6671,1762554893,6618633387,3,698571,impressions,,,,,,,,,
6672,6672,1762554983,7904707545,2,771598,impressions,,,,,,,,,
6673,6673,1762555002,1563294573,2,373528,impressions,,,,,,,,,
6674,6674,1762555210,1832768802,3,34597,impressions,,,,,,,,,
6675,6675,1762555246,9328303097,1,96042,impressions,,,,,,,,,
6676,6676,1762555358,6337445776,3,880195,impressions,,,,,,,,,
6677,6677,1762555394,8090076877,2,453383,impressions,,,,,,,,,
6678,6678,1762555515,5351628995,2,388936,impressions,,,,,,,,,
6679,6679,1762555537,6442902817,3,505881,impressions,,,,,,,,,
6680,6680,1762555552,9163464164,2,21585,impressions,,,,,,,,,
6681,6681,1762555624,5637060516,3,595237,impressions,,,,,,,,,
6682,6682,1762555792,6647522123,2,231764,impressions,,,,,,,,,
6683,6683,1762555864,6362158611,1,937672,impressions,,,,,,,,,
6684,6684,1762556044,5553388232,2,632604,impressions,,,,,,,,,
6685,6685,1762556092,5065852560,1,933569,impressions,,,,,,,,,
6686,6686,1762556288,1379485369,2,53142,impressions,,,,,,,,,
6687,6687,1762556407,9916349962,2,60382,impressions,,,,,,,,,
6688,6688,1762556448,9978605898,2,271482,impressions,,,,,,,,,
6689,6689,1762556458,3830858981,3,701109,impressions,,,,,,,,,
6690,6690,1762556471,5486243453,1,754805,impressions,,,,,,,,,
6691,6691,1762556490,7622413391,3,776996,impressions,1762557736.0,clics,1763868923.0,4.0,m,4,299.0,64.0,achats
6692,6692,1762556640,6657223671,3,71687,impressions,,,,,,,,,
6693,6693,1762556839,328702526,1,694281,impressions,,,,,,,,,
6694,6694,1762556903,256769577,1,446832,impressions,,,,,,,,,
6695,6695,1762556964,1880715295,2,535357,impressions,,,,,,,,,
6696,6696,1762557020,8288874720,2,646814,impressions,,,,,,,,,
6697,6697,1762557057,4860690172,1,882359,impressions,,,,,,,,,
6698,6698,1762557091,8105489429,3,164412,impressions,,,,,,,,,
6699,6699,1762557226,4822492180,1,846242,impressions,,,,,,,,,
6700,6700,1762557228,3110660094,3,148540,impressions,,,,,,,,,
6701,6701,1762557276,5163971594,2,611566,impressions,,,,,,,,,
6702,6702,1762557280,5041680839,2,962446,impressions,,,,,,,,,
6703,6703,1762557319,7613306583,2,418135,impressions,,,,,,,,,
6704,6704,1762557351,9905389411,3,220833,impressions,,,,,,,,,
6705,6705,1762557370,6805359987,3,425150,impressions,,,,,,,,,
6706,6706,1762557421,7407457192,1,183556,impressions,1762559517.0,clics,,,,,,,
6707,6707,1762557422,7349053345,2,513308,impressions,,,,,,,,,
6708,6708,1762557469,2558194328,3,74180,impressions,,,,,,,,,
6709,6709,1762557525,1384896042,2,637770,impressions,,,,,,,,,
6710,6710,1762557531,3913125710,1,641371,impressions,,,,,,,,,
6711,6711,1762557625,6788366055,3,981635,impressions,,,,,,,,,
6712,6712,1762557738,7737302027,3,284816,impressions,,,,,,,,,
6713,6713,1762557758,7851668161,1,967889,impressions,,,,,,,,,
6714,6714,1762558043,9936920537,3,586747,impressions,,,,,,,,,
6715,6715,1762558109,5350594862,2,487104,impressions,,,,,,,,,
6716,6716,1762558210,5579204589,2,218153,impressions,,,,,,,,,
6717,6717,1762558252,3477859303,1,269775,impressions,,,,,,,,,
6718,6718,1762558296,922133451,3,863492,impressions,,,,,,,,,
6719,6719,1762558453,7283076614,3,183189,impressions,,,,,,,,,
6720,6720,1762558617,5414612134,3,97704,impressions,,,,,,,,,
6721,6721,1762558632,8163432963,3,252016,impressions,,,,,,,,,
6722,6722,1762558638,5580459817,2,414354,impressions,,,,,,,,,
6723,6723,1762558665,7640317984,2,227796,impressions,,,,,,,,,
6724,6724,1762558697,9220144718,1,984360,impressions,,,,,,,,,
6725,6725,1762558868,6759755702,3,917098,impressions,,,,,,,,,
6726,6726,1762558879,2317195380,1,303039,impressions,,,,,,,,,
6727,6727,1762558994,723631764,3,833507,impressions,,,,,,,,,
6728,6728,1762559043,6226681751,1,910225,impressions,,,,,,,,,
6729,6729,1762559085,3671449138,2,245742,impressions,,,,,,,,,
6730,6730,1762559088,9782599903,3,663697,impressions,,,,,,,,,
6731,6731,1762559097,2161954901,2,665636,impressions,,,,,,,,,
6732,6732,1762559104,4606154280,3,794942,impressions,,,,,,,,,
6733,6733,1762559159,4654419197,1,999491,impressions,,,,,,,,,
6734,6734,1762559182,4890351336,3,275727,impressions,,,,,,,,,
6735,6735,1762559216,6543034653,1,138253,impressions,,,,,,,,,
6736,6736,1762559249,8435797816,3,826821,impressions,,,,,,,,,
6737,6737,1762559316,1039073703,3,899017,impressions,,,,,,,,,
6738,6738,1762559357,8235018939,3,777318,impressions,,,,,,,,,
6739,6739,1762559442,8526879058,3,45805,impressions,,,,,,,,,
6740,6740,1762559478,8249569529,2,846931,impressions,,,,,,,,,
6741,6741,1762559485,4867376755,3,582322,impressions,,,,,,,,,
6742,6742,1762559551,8770975774,3,558978,impressions,,,,,,,,,
6743,6743,1762559593,2820955284,2,119019,impressions,,,,,,,,,
6744,6744,1762559656,9897365491,3,562714,impressions,,,,,,,,,
6745,6745,1762559816,1438593906,2,837430,impressions,,,,,,,,,
6746,6746,1762559823,594763267,1,618027,impressions,,,,,,,,,
6747,6747,1762559825,8308820346,3,167040,impressions,,,,,,,,,
6748,6748,1762559855,1075859763,3,521656,impressions,,,,,,,,,
6749,6749,1762559882,8905936922,3,573600,impressions,,,,,,,,,
6750,6750,1762559904,7567268678,1,522532,impressions,,,,,,,,,
6751,6751,1762559994,9175138364,2,953222,impressions,,,,,,,,,
6752,6752,1762560076,9686265637,3,374217,impressions,1762562132.0,clics,,,,,,,
6753,6753,1762560106,1405729551,1,545000,impressions,,,,,,,,,
6754,6754,1762560114,1372706068,1,528117,impressions,,,,,,,,,
6755,6755,1762560142,9525520378,1,249246,impressions,,,,,,,,,
6756,6756,1762560183,5658569752,2,926554,impressions,,,,,,,,,
6757,6757,1762560217,8699044358,2,461409,impressions,,,,,,,,,
6758,6758,1762560220,9443366905,2,613183,impressions,1762560572.0,clics,,,,,,,
6759,6759,1762560226,4335958364,2,432390,impressions,,,,,,,,,
6760,6760,1762560236,5561032625,1,107347,impressions,,,,,,,,,
6761,6761,1762560250,4112925067,2,898553,impressions,,,,,,,,,
6762,6762,1762560295,3889677019,2,365083,impressions,,,,,,,,,
6763,6763,1762560359,4638506632,2,360104,impressions,,,,,,,,,
6764,6764,1762560379,8767151744,1,247127,impressions,,,,,,,,,
6765,6765,1762560418,869239564,3,763894,impressions,1762562597.0,clics,,,,,,,
6766,6766,1762560439,8003997625,2,62785,impressions,,,,,,,,,
6767,6767,1762560537,1072334335,1,230701,impressions,,,,,,,,,
6768,6768,1762560625,4183683904,3,599205,impressions,,,,,,,,,
